Starting rotation with parameters:
ganger:        5
num_neurons:    35
num_neurons2:   5 6 7 8 9 10 11 12 13 14
rec_dropout:    0.0
dropout:        0.1
lr:             0.01
n_splits:       14
patience:       12
batch_size:     20
0	98.40	1.07	|	35	5	0.0	0.1	0.01	14	12	20
0	98.77	0.71	|	35	5	0.0	0.1	0.01	14	12	20
0	98.53	1.31	|	35	5	0.0	0.1	0.01	14	12	20
0	98.58	1.33	|	35	5	0.0	0.1	0.01	14	12	20
0	98.52	0.76	|	35	5	0.0	0.1	0.01	14	12	20
[5]	98.56000000000000000000	1.03600000000000000000	_	35	5	0.0	0.1	0.01	14	12	20
0	98.70	0.85	|	35	6	0.0	0.1	0.01	14	12	20
0	98.52	1.14	|	35	6	0.0	0.1	0.01	14	12	20
0	98.22	1.50	|	35	6	0.0	0.1	0.01	14	12	20
0	98.34	0.94	|	35	6	0.0	0.1	0.01	14	12	20
0	98.71	0.85	|	35	6	0.0	0.1	0.01	14	12	20
[5]	98.49800000000000000000	1.05600000000000000000	_	35	6	0.0	0.1	0.01	14	12	20
0	98.71	0.63	|	35	7	0.0	0.1	0.01	14	12	20
0	98.71	1.33	|	35	7	0.0	0.1	0.01	14	12	20
0	98.52	1.19	|	35	7	0.0	0.1	0.01	14	12	20
0	98.52	1.05	|	35	7	0.0	0.1	0.01	14	12	20
0	98.58	0.77	|	35	7	0.0	0.1	0.01	14	12	20
[5]	98.60800000000000000000	.99400000000000000000	_	35	7	0.0	0.1	0.01	14	12	20
0	98.28	1.26	|	35	8	0.0	0.1	0.01	14	12	20
0	98.46	1.38	|	35	8	0.0	0.1	0.01	14	12	20
0	98.89	0.82	|	35	8	0.0	0.1	0.01	14	12	20
0	98.83	1.16	|	35	8	0.0	0.1	0.01	14	12	20
0	98.65	0.96	|	35	8	0.0	0.1	0.01	14	12	20
[5]	98.62200000000000000000	1.11600000000000000000	_	35	8	0.0	0.1	0.01	14	12	20
0	98.53	1.39	|	35	9	0.0	0.1	0.01	14	12	20
0	98.77	1.20	|	35	9	0.0	0.1	0.01	14	12	20
0	98.71	0.63	|	35	9	0.0	0.1	0.01	14	12	20
0	98.77	0.63	|	35	9	0.0	0.1	0.01	14	12	20
0	98.59	0.95	|	35	9	0.0	0.1	0.01	14	12	20
[5]	98.67400000000000000000	.96000000000000000000	_	35	9	0.0	0.1	0.01	14	12	20
0	99.01	0.85	|	35	10	0.0	0.1	0.01	14	12	20
0	98.77	0.78	|	35	10	0.0	0.1	0.01	14	12	20
0	98.46	1.18	|	35	10	0.0	0.1	0.01	14	12	20
0	98.40	0.91	|	35	10	0.0	0.1	0.01	14	12	20
0	98.15	1.41	|	35	10	0.0	0.1	0.01	14	12	20
[5]	98.55800000000000000000	1.02600000000000000000	_	35	10	0.0	0.1	0.01	14	12	20
0	98.15	1.33	|	35	11	0.0	0.1	0.01	14	12	20
0	98.71	0.78	|	35	11	0.0	0.1	0.01	14	12	20
0	98.40	1.25	|	35	11	0.0	0.1	0.01	14	12	20
0	98.52	0.94	|	35	11	0.0	0.1	0.01	14	12	20
0	98.34	1.23	|	35	11	0.0	0.1	0.01	14	12	20
[5]	98.42400000000000000000	1.10600000000000000000	_	35	11	0.0	0.1	0.01	14	12	20
0	98.40	0.85	|	35	12	0.0	0.1	0.01	14	12	20
0	98.65	1.24	|	35	12	0.0	0.1	0.01	14	12	20
0	98.34	1.15	|	35	12	0.0	0.1	0.01	14	12	20
0	98.65	0.70	|	35	12	0.0	0.1	0.01	14	12	20
0	98.65	1.11	|	35	12	0.0	0.1	0.01	14	12	20
[5]	98.53800000000000000000	1.01000000000000000000	_	35	12	0.0	0.1	0.01	14	12	20
0	98.64	0.54	|	35	13	0.0	0.1	0.01	14	12	20
0	98.58	1.06	|	35	13	0.0	0.1	0.01	14	12	20
0	98.46	1.18	|	35	13	0.0	0.1	0.01	14	12	20
0	98.46	1.26	|	35	13	0.0	0.1	0.01	14	12	20
0	98.28	1.83	|	35	13	0.0	0.1	0.01	14	12	20
[5]	98.48400000000000000000	1.17400000000000000000	_	35	13	0.0	0.1	0.01	14	12	20
0	98.52	1.00	|	35	14	0.0	0.1	0.01	14	12	20
0	98.89	0.68	|	35	14	0.0	0.1	0.01	14	12	20
0	98.40	1.25	|	35	14	0.0	0.1	0.01	14	12	20
0	98.40	1.21	|	35	14	0.0	0.1	0.01	14	12	20
0	98.46	1.31	|	35	14	0.0	0.1	0.01	14	12	20
[5]	98.53400000000000000000	1.09000000000000000000	_	35	14	0.0	0.1	0.01	14	12	20
