Starting rotation with parameters:
ganger:        5
num_neurons:    140
num_neurons2:   5
rec_dropout:    0.0
dropout:        0.1
lr:             0.010 0.011 0.012 0.013 0.014 0.015 0.016 0.017 0.018 0.019 0.020
n_splits:       14
patience:       12
batch_size:     20
0	98.71	1.07	|	140	5	0.0	0.1	0.010	14	12	20
0	98.46	1.04	|	140	5	0.0	0.1	0.010	14	12	20
0	98.77	0.78	|	140	5	0.0	0.1	0.010	14	12	20
0	98.95	0.98	|	140	5	0.0	0.1	0.010	14	12	20
0	98.46	1.18	|	140	5	0.0	0.1	0.010	14	12	20
[5]	98.67000000000000000000	1.01000000000000000000	_	140	5	0.0	0.1	0.010	14	12	20
0	98.77	1.01	|	140	5	0.0	0.1	0.011	14	12	20
0	98.65	0.84	|	140	5	0.0	0.1	0.011	14	12	20
0	98.52	1.00	|	140	5	0.0	0.1	0.011	14	12	20
0	98.89	0.76	|	140	5	0.0	0.1	0.011	14	12	20
0	98.77	1.01	|	140	5	0.0	0.1	0.011	14	12	20
[5]	98.72000000000000000000	.92400000000000000000	_	140	5	0.0	0.1	0.011	14	12	20
0	98.40	0.97	|	140	5	0.0	0.1	0.012	14	12	20
0	98.52	1.61	|	140	5	0.0	0.1	0.012	14	12	20
0	98.46	1.04	|	140	5	0.0	0.1	0.012	14	12	20
0	98.28	1.26	|	140	5	0.0	0.1	0.012	14	12	20
0	98.40	1.30	|	140	5	0.0	0.1	0.012	14	12	20
[5]	98.41200000000000000000	1.23600000000000000000	_	140	5	0.0	0.1	0.012	14	12	20
0	98.59	0.95	|	140	5	0.0	0.1	0.013	14	12	20
0	98.83	0.84	|	140	5	0.0	0.1	0.013	14	12	20
0	98.65	1.40	|	140	5	0.0	0.1	0.013	14	12	20
0	98.71	1.06	|	140	5	0.0	0.1	0.013	14	12	20
0	98.40	1.02	|	140	5	0.0	0.1	0.013	14	12	20
[5]	98.63600000000000000000	1.05400000000000000000	_	140	5	0.0	0.1	0.013	14	12	20
0	98.83	0.90	|	140	5	0.0	0.1	0.014	14	12	20
0	98.16	1.37	|	140	5	0.0	0.1	0.014	14	12	20
0	98.52	1.05	|	140	5	0.0	0.1	0.014	14	12	20
0	98.40	1.16	|	140	5	0.0	0.1	0.014	14	12	20
0	98.52	1.23	|	140	5	0.0	0.1	0.014	14	12	20
[5]	98.48600000000000000000	1.14200000000000000000	_	140	5	0.0	0.1	0.014	14	12	20
0	98.03	1.35	|	140	5	0.0	0.1	0.015	14	12	20
0	98.83	0.84	|	140	5	0.0	0.1	0.015	14	12	20
0	99.14	0.56	|	140	5	0.0	0.1	0.015	14	12	20
0	98.58	1.06	|	140	5	0.0	0.1	0.015	14	12	20
0	98.34	1.15	|	140	5	0.0	0.1	0.015	14	12	20
[5]	98.58400000000000000000	.99200000000000000000	_	140	5	0.0	0.1	0.015	14	12	20
0	98.46	1.03	|	140	5	0.0	0.1	0.016	14	12	20
0	98.40	1.37	|	140	5	0.0	0.1	0.016	14	12	20
0	98.77	1.16	|	140	5	0.0	0.1	0.016	14	12	20
0	98.46	1.04	|	140	5	0.0	0.1	0.016	14	12	20
0	98.64	0.84	|	140	5	0.0	0.1	0.016	14	12	20
[5]	98.54600000000000000000	1.08800000000000000000	_	140	5	0.0	0.1	0.016	14	12	20
0	98.59	1.24	|	140	5	0.0	0.1	0.017	14	12	20
0	98.46	1.18	|	140	5	0.0	0.1	0.017	14	12	20
0	98.40	1.41	|	140	5	0.0	0.1	0.017	14	12	20
0	98.34	1.15	|	140	5	0.0	0.1	0.017	14	12	20
0	98.83	0.89	|	140	5	0.0	0.1	0.017	14	12	20
[5]	98.52400000000000000000	1.17400000000000000000	_	140	5	0.0	0.1	0.017	14	12	20
0	98.89	1.19	|	140	5	0.0	0.1	0.018	14	12	20
0	98.83	1.06	|	140	5	0.0	0.1	0.018	14	12	20
0	98.21	1.00	|	140	5	0.0	0.1	0.018	14	12	20
0	98.10	1.62	|	140	5	0.0	0.1	0.018	14	12	20
0	98.58	1.01	|	140	5	0.0	0.1	0.018	14	12	20
[5]	98.52200000000000000000	1.17600000000000000000	_	140	5	0.0	0.1	0.018	14	12	20
0	98.89	1.10	|	140	5	0.0	0.1	0.019	14	12	20
0	98.46	1.13	|	140	5	0.0	0.1	0.019	14	12	20
0	98.34	1.10	|	140	5	0.0	0.1	0.019	14	12	20
0	98.52	0.61	|	140	5	0.0	0.1	0.019	14	12	20
0	98.64	0.96	|	140	5	0.0	0.1	0.019	14	12	20
[5]	98.57000000000000000000	.98000000000000000000	_	140	5	0.0	0.1	0.019	14	12	20
0	98.15	1.36	|	140	5	0.0	0.1	0.020	14	12	20
0	98.34	1.14	|	140	5	0.0	0.1	0.020	14	12	20
0	98.77	1.15	|	140	5	0.0	0.1	0.020	14	12	20
0	98.89	0.76	|	140	5	0.0	0.1	0.020	14	12	20
0	98.65	1.07	|	140	5	0.0	0.1	0.020	14	12	20
[5]	98.56000000000000000000	1.09600000000000000000	_	140	5	0.0	0.1	0.020	14	12	20
